title,link,image,description,createdAt,category
Đánh giá loa nhỏ gọn LG XBOOM Go XG2T: Không hoàn hảo nhưng dùng đúng mục đích sẽ rất 'vui vẻ',https://genk.vn/danh-gia-loa-nho-gon-lg-xboom-go-xg2t-khong-hoan-hao-nhung-dung-dung-muc-dich-se-rat-vui-ve-20241008155637922.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/8/lg-xboom-go-xg2-minh-duc-12-17283714783751295201347-1728377696073-17283776962211149926945-63-0-1001-1500-crop-17283777445471837622442.jpg,Móc lên bất cứ đâu để đem âm nhạc đi mọi nơi!,4 ngày trước,Xem - Mua - Luôn
"Loạt smartphone ""giá rẻ cấu hình mạnh"" phân khúc tầm trung đáng mua: Điểm AnTuTu lên tới hơn 2 triệu điểm, giá chỉ từ vài triệu đồng",https://genk.vn/loat-smartphone-gia-re-cau-hinh-manh-phan-khuc-tam-trung-dang-mua-diem-antutu-len-toi-hon-2-trieu-diem-gia-chi-tu-vai-trieu-dong-20241008120512855.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/8/genk-redmi-note-14-pro-plus-29-1728184476172206341141-85-0-1365-2048-crop-17283638503741762685506.jpg,"Đây đều là những mẫu smartphone được giới game thủ ưa chuộng nhờ trang bị phần cứng quá mạnh mẽ so với giá thành, đa số tới từ những thương hiệu quen thuộc như Xiaomi, vivo, realme...",4 ngày trước,Xem - Mua - Luôn
"Ra mắt loạt máy chiếu thương hiệu Việt: Độ sáng cao, tích hợp khả năng hát karaoke, giá từ 4,99 triệu đồng",https://genk.vn/ra-mat-loat-may-chieu-thuong-hieu-viet-do-sang-cao-tich-hop-kha-nang-hat-karaoke-gia-tu-499-trieu-dong-20241008000809173.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/7/photo-1728319818640-17283198206482043356653-421-0-1671-2000-crop-1728320159727446954841.jpeg,Bộ ba sản phẩm máy chiếu và loa karaoke thông minh vừa được Beecube giới thiệu với nhiều ưu điểm đáng chú ý.,4 ngày trước,Xem - Mua - Luôn
"Đừng mua sạc nhanh trôi nổi, không rõ nguồn gốc, đây là củ sạc iPhone công suất 25W siêu gọn nhẹ, tới từ thương hiệu Mỹ uy tín, giá chỉ hơn 200.000 đồng",https://genk.vn/dung-mua-sac-nhanh-troi-noi-khong-ro-nguon-goc-day-la-cu-sac-iphone-cong-suat-25w-sieu-gon-nhe-toi-tu-thuong-hieu-my-uy-tin-gia-chi-hon-300000-dong-20241007140350908.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/7/genk-belkin-boostcharge-25w-15-17282830759761382400414-85-0-1365-2048-crop-17282844499641029743434.jpg,"Thêm một lựa chọn sạc nhanh gọn nhẹ, giá hợp lý lại còn tới từ thương hiệu uy tín cho người dùng iPhone an tâm khi sử dụng.",5 ngày trước,Xem - Mua - Luôn
"Loa, tai nghe, chuột... của thương hiệu này giảm tới 73%, tất cả có giá dưới 100.000 đồng",https://genk.vn/loa-tai-nghe-chuot-cua-thuong-hieu-nay-giam-toi-73-tat-ca-co-gia-duoi-100000-dong-20241007164734174.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/7/avatar1728294300438-1728294300782541704317.png,5 món đồ đang được giảm giá mạnh của Goojodoq có món chỉ 29.000 đồng.,5 ngày trước,Xem - Mua - Luôn
"Sau 10 năm, robot hút bụi Roborock đã ""nâng tầm"" việc dọn dẹp nhà cửa thế này đây",https://genk.vn/sau-10-nam-robot-hut-bui-roborock-da-nang-tam-viec-don-dep-nha-cua-the-nay-day-20241007151416.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/7/avatar1728288923790-17282889245511195132019.png,"Ra đời từ 2014, Roborock nhanh chóng nắm bắt xu hướng để tạo ra những sản phẩm mang tính đổi mới, sáng tạo giúp cuộc sống mỗi người trở nên tiện nghi, dễ chịu hơn.",5 ngày trước,Xem - Mua - Luôn
"Corsair công bố dòng bàn phím K70 Core TKL Series: Switch MLX mới, thời lượng pin không dây tới 2400 giờ",https://genk.vn/corsair-cong-bo-dong-ban-phim-k70-core-tkl-series-switch-mlx-moi-thoi-luong-pin-khong-day-toi-2400-gio-20241007002300241.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/6/image1-17280342512252035799414-0-57-675-1137-crop-1728034270484851829911-1728235316646-1728235317637831967209-0-0-477-764-crop-17282353290701485135968.png,"Phiên bản K70 Core có dây có giá bán là 2.300.000 Đồng, phiên bản không dây sẽ 'nhỉnh' hơn là 3.900.000 Đồng.",5 ngày trước,Đồ chơi số
"HyperWork ra mắt bàn phím siêu yên tĩnh SilentKey phiên bản 75%, chuột Silentium Mini có thêm 2 màu mới cực đẹp",https://genk.vn/hyperwork-ra-mat-ban-phim-sieu-yen-tinh-silentkey-phien-ban-75-chuot-silentium-mini-co-them-2-mau-moi-cuc-dep-20241005122224213.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/5/photo-1728104603625-1728104605976290725061-34-0-540-810-crop-17281056086231906461217.png,"Sau sự thành công của bàn phím SilentKey và chuột Silentium Mini, HyperWork giới thiệu thêm phiên bản 75% nhỏ gọn hơn và 2 tùy chọn màu sắc mới.",7 ngày trước,Xem - Mua - Luôn
"Dùng thử ổ cắm thanh ray: Lắp ráp, thêm bớt ổ điện dễ dàng, công suất tổng đến 8000W, “đắt nhưng xắt ra miếng”",https://genk.vn/dung-thu-o-cam-thanh-ray-lap-rap-them-bot-o-dien-de-dang-cong-suat-tong-den-8000w-dat-nhung-xat-ra-mieng-20241005104019387.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/5/10043-ezgifcom-optimize-1728098883308598375014-0-0-338-541-crop-1728099176213420126277.gif,"Kiểu ổ cắm lạ mắt rất hợp với các anh em sẵn sàng đầu tư đồ tốt giá cao để tùy biến theo ý muốn, có thể thay đổi loại ổ, vị trí và tháo lắp như chơi Lego.",1 tuần trước,Xem - Mua - Luôn
"Củ sạc nhanh siêu bé cho người dùng iPhone: Made in Indonesia, nặng chỉ 38g, công suất 20W, giá 300.000 đồng",https://genk.vn/cu-sac-nhanh-sieu-be-cho-nguoi-dung-iphone-made-in-indonesia-nang-chi-38g-cong-suat-20w-gia-300000-dong-20241004145649664.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/4/genk-belkin-20w-sieu-nho-gon-5-17280270043261361901037-79-0-1359-2048-crop-1728028568669250587872.jpg,"Một củ sạc nhanh có kích thước nhỏ gọn, công suất vừa đủ, tới từ thương hiệu uy tín mà giá thành thì lại hợp lý dành cho người dùng iPhone.",1 tuần trước,Xem - Mua - Luôn
"OSUNO tung siêu phẩm khóa thông minh Face ID OSN-3359 ""thách thức mọi tiêu chuẩn""",https://genk.vn/osuno-tung-sieu-pham-khoa-thong-minh-face-id-osn-3359-thach-thuc-moi-tieu-chuan-20241003125809162.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/3/avatar1727935095731-17279350959152026908071.png,"OSUNO - Thương hiệu về khóa cửa vân tay tung ra mẫu khóa cửa vân tay Face ID OSN - 3359 với những tính năng đột phá: Mở khóa bằng nhận diện khuôn mặt 3D, pin sạc 4200 mAh, mở khóa qua App từ xa không giới hạn khoảng cách.",1 tuần trước,Xem - Mua - Luôn
"Điểm thi càng cao, giá giảm càng khủng: khi mua Laptop, PC tại Máy tính Khóa Vàng",https://genk.vn/diem-thi-cang-cao-gia-giam-cang-khung-khi-mua-laptop-pc-tai-may-tinh-khoa-vang-20241003125712085.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/3/avatar1727935040123-17279350408141196463849.png,"Nhằm ghi nhận nỗ lực học tập của học sinh - sinh viên, Máy Tính Khóa Vàng triển khai chương trình ""Back To School 2024"" với ưu đãi lên tới 1 triệu đồng khi mua Laptop tại hệ thống.",1 tuần trước,Xem - Mua - Luôn
Hãng thời trang 'quốc dân' Canifa về nhất hạng mục Thương hiệu Đổi mới sáng tạo trong ngành Thời trang,https://genk.vn/hang-thoi-trang-quoc-dan-canifa-ve-nhat-hang-muc-thuong-hieu-doi-moi-sang-tao-trong-nganh-thoi-trang-20241002231357925.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/3/ngang-17279257856771319414466.jpg,"Đem tới sản phẩm đa dạng, dành cho tất cả mọi người nên Canifa đã chiếm được cảm tình của số đông người dùng tại Better Choice Awards 2024.",1 tuần trước,Xem - Mua - Luôn
"Hàng loạt các ""ông lớn"" trong làng công nghệ góp mặt tại thảm đỏ Better Choice Awards 2024",https://genk.vn/hang-loat-cac-ong-lon-trong-lang-cong-nghe-gop-mat-tai-tham-do-better-choice-awards-2024-20241002192823097.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/2/dsc04325-1727871956768607246227-0-0-1880-3008-crop-17278719715521160355900.jpg,"Đêm Gala Better Choice Awards 2024 sắp sửa bắt đầu, thu hút sự chú ý của đông đảo giới chuyên môn và những người yêu công nghệ trên khắp đất nước.",1 tuần trước,Xem - Mua - Luôn
"Thứ mọi người mê nhất khi vào thu, nhà ai chưa có cần sắm ngay",https://genk.vn/thu-moi-nguoi-me-nhat-khi-vao-thu-nha-ai-chua-co-can-sam-ngay-20241002103248607.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/2/avatar1727839692463-17278396959872124813122.jpeg,"Mùa của các món lẩu nướng đã đến, các hãng cũng tung nhiều khuyến mại cho deal bếp dịp này.",1 tuần trước,Xem - Mua - Luôn
"Cận cảnh vivo V40 Lite: Đẹp sang bất ngờ, bền bỉ với IP64 và sạc nhanh 80W, vẫn sở hữu vòng sáng Aura thông minh, giá 8.5tr đồng",https://genk.vn/can-canh-vivo-v40-lite-dep-sang-bat-ngo-ben-bi-voi-ip64-va-sac-nhanh-80w-van-so-huu-vong-sang-aura-thong-minh-gia-85tr-dong-20241001185129675.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/1/ex-26-1727783327576783067739-50-0-1330-2048-crop-1727783339470502815578.jpg,"Đẩy mạnh yếu tố trải nghiệm vào những nhu cầu cần thiết và cơ bản nhất, vivo V40 Lite có thể xem là mẫu smartphone mang tính toàn diện cho người dùng trung cấp, nhất là các bạn học sinh, sinh viên hay người mới đi làm.",1 tuần trước,Xem - Mua - Luôn
"Chọn laptop, sinh viên nên lưu ý gì?",https://genk.vn/chon-laptop-sinh-vien-nen-luu-y-gi-20241001122510295.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/1/avatar1727760378125-17277603788091860062517.png,"Máy tính xách tay (laptop) là bạn đồng hành không thể thiếu của sinh viên, nhưng không phải sinh viên nào cũng biết cách chọn một chiếc laptop phù hợp. Để có được một ""bạn đồng hành"" lý tưởng, có những tiêu chí mà sinh viên không thể bỏ qua.",1 tuần trước,Xem - Mua - Luôn
"Xiaomi 14 Ultra cũng có nút chụp ảnh nhờ phụ kiện độc quyền này, tính năng và trải nghiệm khá hơn nút chụp trên iPhone 16",https://genk.vn/xiaomi-14-ultra-cung-co-nut-chup-anh-nho-phu-kien-doc-quyen-nay-tinh-nang-va-trai-nghiem-kha-hon-nut-chup-tren-iphone-16-20240929032933565.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/28/phu-kien-chup-anh-xiaomi-14-ultra-webuy-genk-fal08654-17275524437561027972359-1727554926598-17275549269181859545193-75-84-726-1126-crop-1727555016773806414564.jpg,"Bộ phụ kiện của Xiaomi 14 Ultra tích hợp đủ nút chụp 2 tầng, cần zoom, vòng xoay tùy biến, pin tích hợp và hỗ trợ gắn thêm filter xịn như máy ảnh chuyên nghiệp.",1 tuần trước,Xem - Mua - Luôn
"Cuối tháng còn sale mạnh: Tai nghe Hoco màn hình cảm ứng giảm 31%, Huawei Band 9 và gimbal điện thoại đều chưa đến 800.000đ",https://genk.vn/cuoi-thang-con-sale-manh-tai-nghe-hoco-man-hinh-cam-ung-giam-31-huawei-band-9-va-gimbal-dien-thoai-deu-chua-den-800000d-20240929044136222.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/28/ebwebweb-1727559636406288811241-169-0-1585-2266-crop-1727559639900378507119.jpg,"2 ngày cuối tháng vẫn còn nhiều deal hay, đáng săn trên các trang TMĐT, nhiều món sale đến 50% chưa kể các voucher giảm thêm của từng sàn.",1 tuần trước,Xem - Mua - Luôn
Biến nhà cũ thành nhà thông minh: Đây là 5 lưu ý ai cũng nên biết,https://genk.vn/bien-nha-cu-thanh-nha-thong-minh-day-la-5-luu-y-ai-cung-nen-biet-20240928110933774.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/28/uthw45h-1727496293502-17274962936957744314-31-0-781-1200-crop-17274964976991644353033.jpg,Việc nâng cấp một ngôi nhà cũ thành nhà thông minh không chỉ đòi hỏi đầu tư về công nghệ mà còn cần sự hiểu biết để đảm bảo tính tiện nghi và an toàn.,2 tuần trước,Xem - Mua - Luôn
Chỉ từ 8.000 đồng có ngay món đồ đa năng vừa dùng trong nhà vừa hợp mang đi chơi,https://genk.vn/chi-tu-8000-dong-co-ngay-mon-do-da-nang-vua-dung-trong-nha-vua-hop-mang-di-choi-20240926195859373.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/26/avatar1727355272637-1727355275775199760720.png,Sắm ngay vài món đồ hay ho để tiện mang theo người trong những chuyến du lịch đón mùa thu.,2 tuần trước,Xem - Mua - Luôn
"3 thiết bị ghi điểm vì ""pin trâu"", dùng gần nửa năm có món chưa cần sạc",https://genk.vn/3-thiet-bi-ghi-diem-vi-pin-trau-dung-gan-nua-nam-co-mon-chua-can-sac-20240925203443043.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/25/avatar1727271079021-1727271081345821514281.jpg,"Sau thời gian dài trải nghiệm, Oppo Enco Air2 Pro, Xiaomi Redmi Watch 4, tăm nước Soocas W3 Pro được đánh giá cao về thời lượng pin, không hề thua kém quảng cáo.",2 tuần trước,Xem - Mua - Luôn
"Sale cuối tháng: Tai nghe chống ồn đẹp xịn giảm nửa giá, máy cạo râu 169.000đ, giày Xiaomi chỉ 255.000đ...",https://genk.vn/sale-cuoi-thang-tai-nghe-chong-on-dep-xin-giam-nua-gia-may-cao-rau-169000d-giay-xiaomi-chi-255000d-20240925040448439.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/dsfbsdfb-17272117786952064384761.jpg,"Gợi ý loạt deal ""ngon"" đang giảm giá mạnh dịp cuối tháng, có đủ thứ từ phụ kiện công nghệ đến máy cạo râu, sấy giày và ví đựng thẻ thông minh.",2 tuần trước,Xem - Mua - Luôn
"Kính MR trông giống Vision Pro nhưng giá bằng 1 nửa, màn micro-OLED 8K, cấu hình siêu mạnh để chơi game AAA",https://genk.vn/kinh-mr-trong-giong-vision-pro-nhung-gia-bang-1-nua-man-micro-led-8k-cau-hinh-sieu-manh-de-choi-game-aaa-20240925011611829.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/adsbaeb-17272005768371241767156-1727201425947-17272014261252045615615-0-0-381-610-crop-172720161191653927290.gif,"Màn hình 8K của Play For Dream MR có thể giả lập rạp phim 1000 inch, thời lượng pin lên đến 6 giờ và hỗ trợ giả lập không gian tương tự như Apple Vision Pro.",2 tuần trước,Xem - Mua - Luôn
"Săn sale cuối tháng toàn đồ dưới 200.000 đồng: Loa Hoco, tai nghe Lenovo, bàn phím Acer, chuột Baseus...",https://genk.vn/san-sale-cuoi-thang-toan-do-duoi-200000-dong-loa-hoco-tai-nghe-lenovo-ban-phim-acer-chuot-baseus-20240924205444631.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/avatar1727185858315-17271858600541571615388.png,Loạt đồ deal hay ho mà bạn không thể bỏ qua vào dịp này.,2 tuần trước,Xem - Mua - Luôn
"Món đồ đáng sắm nhất lúc này đang giảm khủng, có deal chỉ 99.000 đồng",https://genk.vn/mon-do-dang-sam-nhat-luc-nay-dang-giam-khung-co-deal-chi-99000-dong-20240923201421098.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/23/avatar1727097067930-172709707372721292337.png,Đối phó với sự thay đổi chóng mặt của thời tiết những ngày này bạn nhất định phải có 2 items trong tủ: áo gió và áo dài tay.,2 tuần trước,Xem - Mua - Luôn
"9 món đồ trang trí nhà cửa hay ho: Có cả loa, đèn cảm ứng, đồ khử mùi... giá tất cả dưới 50.000 đồng",https://genk.vn/9-mon-do-trang-tri-nha-cua-hay-ho-co-ca-loa-den-cam-ung-do-khu-mui-gia-tat-ca-duoi-50000-dong-20240921165417625.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/21/avaghep1-17269121907051467973439-25-0-400-600-crop-1726912198638714231726.png,Toàn những món đồ nhỏ nhắn vừa trang trí lại nhiều công dụng.,2 tuần trước,Xem - Mua - Luôn
"Hóa ra iPhone 16 mới không có sạc 45W, vậy mua kèm củ sạc nào vừa đủ nhanh, giá lại rẻ?",https://genk.vn/hoa-ra-iphone-16-moi-khong-co-sac-45w-vay-mua-kem-cu-sac-nao-vua-du-nhanh-gia-lai-re-20240921023943006.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/20/aegaeg-1726861486437577268271-0-164-800-1444-crop-17268614911721244002842.jpg,"Gợi ý cho hội đã và sắp mua iPhone 16 series mới những củ sạc vừa rẻ lại công suất đủ nhanh, không thừa không thiếu.",3 tuần trước,Xem - Mua - Luôn
